City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
417,Merida,20.9667,-89.6167,89.6,48,75,9.22,MX,2021-02-11 23:02:25,broken clouds
418,Burrel,41.6103,20.0089,42.8,81,40,2.3,AL,2021-02-11 23:02:25,scattered clouds
419,Elban,50.1018,136.5094,5.02,91,87,6.73,RU,2021-02-11 23:02:25,overcast clouds
420,Soyo,-6.1349,12.3689,79.86,82,100,6.38,AO,2021-02-11 23:02:25,overcast clouds
421,Lagoa,39.05,-27.9833,59.95,83,100,34.74,PT,2021-02-11 23:02:25,overcast clouds
422,Cockburn Town,21.4612,-71.1419,77.02,77,0,20.98,TC,2021-02-11 23:02:25,clear sky
423,Smithers,54.7804,-127.1743,1.4,42,1,9.22,CA,2021-02-11 23:00:09,clear sky
424,Gazli,40.1333,63.45,44.2,73,56,12.86,UZ,2021-02-11 23:02:26,broken clouds
425,Bambous Virieux,-20.3428,57.7575,78.8,78,75,8.05,MU,2021-02-11 23:01:11,broken clouds
426,Novobirilyussy,56.9514,90.6661,-10.8,88,100,9.26,RU,2021-02-11 23:02:26,overcast clouds
427,Lavrentiya,65.5833,-171.0,-21.6,81,0,12.5,RU,2021-02-11 23:02:26,clear sky
428,Rajshahi,24.3667,88.6,60.8,52,47,2.37,BD,2021-02-11 23:02:26,scattered clouds
429,Balikpapan,-1.2675,116.8289,78.8,100,75,2.3,ID,2021-02-11 23:02:11,light rain
430,Hakkari,37.5833,44.1667,23.67,77,0,2.17,TR,2021-02-11 23:02:26,clear sky
431,Grand-Santi,4.25,-54.3833,73.33,96,86,2.73,GF,2021-02-11 23:02:27,overcast clouds
432,Vostok,46.4856,135.8833,16.21,93,100,4.36,RU,2021-02-11 23:02:25,overcast clouds
433,Isla Mujeres,21.2311,-86.731,78.8,83,40,9.22,MX,2021-02-11 23:02:27,scattered clouds
434,Rudsar,37.1376,50.288,55.15,60,0,1.88,IR,2021-02-11 23:02:27,clear sky
435,Salinopolis,-0.6136,-47.3561,79.56,85,100,11.39,BR,2021-02-11 23:02:27,overcast clouds
436,Konya,38.1667,32.5,41.0,60,0,10.36,TR,2021-02-11 23:02:27,clear sky
437,Miramar,25.9873,-80.2323,78.8,65,40,9.22,US,2021-02-11 22:59:39,scattered clouds
438,Zhongxing,33.7039,118.6792,41.9,95,80,5.61,CN,2021-02-11 23:02:28,broken clouds
439,Mardin,37.3131,40.7436,44.15,67,0,2.17,TR,2021-02-11 23:02:28,clear sky
440,Klaksvik,62.2266,-6.589,33.8,69,3,14.97,FO,2021-02-11 23:02:28,clear sky
441,Komsomolskiy,40.4272,71.7189,46.4,57,0,6.91,UZ,2021-02-11 23:01:55,clear sky
442,Santa Ana,33.7456,-117.8678,69.01,59,75,9.22,US,2021-02-11 22:58:56,haze
443,Carmo Do Cajuru,-20.1842,-44.7711,69.75,88,82,4.14,BR,2021-02-11 23:02:28,moderate rain
444,Ibipeba,-11.6408,-42.0111,72.82,71,20,8.25,BR,2021-02-11 23:02:28,few clouds
445,Talcahuano,-36.7167,-73.1167,66.2,77,75,4.61,CL,2021-02-11 23:02:29,broken clouds
446,Jalu,29.0331,21.5482,56.59,56,0,10.09,LY,2021-02-11 23:02:29,clear sky
447,Worland,44.0169,-107.9554,-6.0,64,75,8.05,US,2021-02-11 23:02:29,broken clouds
448,Koungheul,13.9833,-14.8,83.73,14,4,9.46,SN,2021-02-11 23:02:29,clear sky
449,Blois,47.5833,1.3333,30.2,74,0,8.05,FR,2021-02-11 23:02:29,clear sky
450,Hokitika,-42.7167,170.9667,59.81,67,6,5.5,NZ,2021-02-11 23:02:29,clear sky
451,Kisangani,0.5167,25.2,76.5,51,98,2.17,CD,2021-02-11 23:02:30,overcast clouds
452,Baherden,38.4362,57.4316,49.24,59,1,2.19,TM,2021-02-11 23:02:30,clear sky
453,Quesnel,52.9999,-122.5029,-4.0,59,1,3.44,CA,2021-02-11 23:02:30,clear sky
454,Khatanga,71.9667,102.5,-24.56,87,92,4.29,RU,2021-02-11 23:02:30,overcast clouds
455,Iskateley,67.6803,53.1512,-15.18,89,96,5.19,RU,2021-02-11 23:02:30,overcast clouds
456,Pedro Carbo,-1.8333,-80.2333,78.8,78,90,3.44,EC,2021-02-11 23:02:30,moderate rain
457,Auki,-8.7676,160.7034,81.48,83,100,9.75,SB,2021-02-11 23:02:31,overcast clouds
458,Chodavaram,17.8333,82.95,66.2,94,81,2.3,IN,2021-02-11 23:02:31,mist
459,Pilar,-9.5972,-35.9567,75.2,88,0,4.61,BR,2021-02-11 23:02:00,clear sky
460,Tolmezzo,46.4075,13.0175,34.0,58,0,10.0,IT,2021-02-11 23:02:31,clear sky
461,Toamasina,-18.1667,49.3833,73.4,94,75,2.3,MG,2021-02-11 23:02:31,broken clouds
462,Salalah,17.0151,54.0924,71.6,53,0,3.44,OM,2021-02-11 23:02:31,clear sky
463,Taoudenni,22.6783,-3.9836,69.33,18,0,11.65,ML,2021-02-11 23:02:31,clear sky
464,Port-Gentil,-0.7193,8.7815,82.4,89,40,6.91,GA,2021-02-11 23:02:31,scattered clouds
465,Gujan-Mestras,44.6333,-1.0667,51.8,93,75,4.61,FR,2021-02-11 23:02:32,broken clouds
466,Panalingaan,8.7842,117.4231,77.95,84,20,5.7,PH,2021-02-11 23:02:32,few clouds
467,Kongolo,-5.3833,27.0,71.22,92,100,1.54,CD,2021-02-11 23:02:32,overcast clouds
468,Hithadhoo,-0.6,73.0833,81.16,80,22,14.92,MV,2021-02-11 23:00:27,few clouds
469,Rexburg,43.826,-111.7897,26.6,63,1,4.61,US,2021-02-11 23:02:32,clear sky
470,Najran,17.4924,44.1277,59.0,55,0,2.44,SA,2021-02-11 23:01:44,clear sky
